iter	Logloss
0	0.6661675234
5	0.5871234055
10	0.5354913059
15	0.5016307495
20	0.4759958072
25	0.4654424678
30	0.4584823011
35	0.4483798371
40	0.4415103887
45	0.4355241687
50	0.4314874062
55	0.4228504722
60	0.4217510263
65	0.418770532
70	0.4148828951
75	0.4109247908
80	0.407423201
85	0.4064229113
90	0.4054174355
95	0.4025539202
100	0.4020453375
105	0.4012515927
110	0.3989787349
115	0.3988866582
