iter	Logloss
169	0.2275802389
170	0.2242081942
171	0.2230141238
172	0.2223401085
173	0.2212927725
174	0.2212923788
175	0.2212920778
176	0.2212917999
177	0.2192984248
178	0.2184884208
179	0.2184867765
180	0.2184679483
181	0.2184546552
182	0.2184509034
183	0.218450556
184	0.2184497455
185	0.2184470822
186	0.21844384
187	0.2184436547
188	0.2184432842
189	0.2184431915
190	0.2184406904
191	0.2184405977
192	0.2184405051
193	0.2184385134
194	0.2184384903
195	0.2184384208
196	0.2184383745
197	0.218432909
198	0.2184328627
199	0.2184319826
200	0.2184319826
201	0.2184319826
202	0.2184319595
203	0.2184319595
204	0.2184319363
205	0.2184319363
206	0.2184319132
207	0.218431311
208	0.218431311
209	0.218431311
210	0.2178579673
211	0.2158839299
212	0.2153192244
213	0.2127972022
214	0.2118556096
215	0.2118501441
216	0.2102443555
217	0.2083451907
218	0.2078750196
219	0.2067817134
220	0.2053510289
221	0.2049634424
222	0.2030667092
223	0.2027518646
224	0.2019158531
225	0.2017783359
226	0.2012360482
227	0.2012313933
228	0.2001882722
229	0.1995806302
230	0.1979814651
231	0.1967739162
232	0.1963184742
233	0.1929178862
234	0.192860267
235	0.1917475768
236	0.1912176443
237	0.1904792127
238	0.1897932359
239	0.1897729488
240	0.1897075945
241	0.189637261
242	0.1895871684
243	0.1895253111
244	0.1895243385
245	0.1895168582
246	0.1895161634
247	0.1894381528
248	0.1894277892
249	0.1894274997
250	0.189427245
251	0.1894270481
252	0.1894268513
253	0.1894266197
254	0.1894253807
255	0.1894252186
256	0.1894251028
257	0.1894249407
258	0.1894239101
259	0.1894238406
260	0.1894238059
261	0.1894237364
262	0.1894236669
263	0.1894236206
264	0.1894207952
265	0.1884150757
266	0.1884128872
267	0.1884084292
268	0.1884059512
269	0.1874126332
270	0.1874111511
271	0.1874084299
272	0.1874070519
273	0.1868820523
274	0.1868787175
275	0.1868763089
276	0.1868754405
277	0.186874931
278	0.1852839989
279	0.1851620675
280	0.184373138
281	0.1843667462
282	0.1842734623
283	0.1842456254
284	0.1838891296
285	0.1838829462
286	0.183868055
287	0.1838587104
288	0.1826181602
289	0.1818238578
290	0.1818072066
291	0.1817435661
292	0.1816859121
293	0.1811656369
294	0.1811045902
295	0.1810929181
296	0.1810837125
297	0.1810770312
298	0.1810727468
299	0.1810672697
300	0.1810598241
301	0.1810559103
302	0.1810551924
303	0.1810546829
304	0.1810497616
305	0.1810486616
306	0.1810477468
307	0.1810428371
308	0.1810400233
309	0.1810377653
310	0.1810372674
311	0.1810367348
312	0.1810349978
313	0.1810338746
314	0.1810334578
315	0.1810325777
316	0.1810322767
317	0.1810315703
318	0.1810216236
319	0.1810213457
320	0.181020813
321	0.1810203846
322	0.1810200141
323	0.1810198288
324	0.1810187635
325	0.1810184972
326	0.181018254
327	0.1810175013
328	0.1810156834
329	0.1810155212
330	0.1809964268
331	0.1809962647
332	0.1809961373
333	0.1809945277
334	0.1809930919
335	0.1809930687
336	0.1809929645
337	0.1809928835
338	0.1809928256
339	0.1809928256
340	0.1809925708
341	0.1809925477
342	0.1809913434
343	0.1809903707
344	0.1809895718
345	0.180989537
346	0.1809895139
347	0.1809895023
348	0.1809895139
349	0.1809895023
350	0.1809895023
351	0.1809895023
352	0.1809895023
353	0.1809895023
354	0.1809895139
355	0.1809895023
356	0.1809894791
357	0.1809894675
358	0.1809894791
359	0.1809894675
360	0.1809894444
361	0.1809894444
362	0.1809894328
363	0.1809894328
364	0.1809894328
365	0.1809894444
366	0.1809894328
367	0.1809894328
368	0.1809894328
369	0.1809894328
370	0.1809894328
371	0.1809894328
372	0.1809894328
373	0.1809894212
374	0.1809894212
375	0.1809894212
376	0.1809894212
377	0.1809894328
378	0.1809894328
379	0.1809894444
380	0.1809894212
381	0.1809894212
382	0.1809894096
383	0.1809894096
384	0.1809894328
385	0.1809894096
386	0.1809894096
387	0.1809894096
388	0.1809894328
389	0.1809894096
390	0.1809894212
391	0.1809894212
392	0.1809894212
393	0.1809894212
394	0.1809894212
395	0.1809894212
396	0.1809894212
397	0.1809894212
398	0.1809894212
399	0.1809894328
400	0.1809894096
401	0.1809894096
402	0.1809894096
403	0.1809892938
404	0.1809863411
405	0.1809862716
406	0.1809858084
407	0.1809855074
408	0.1809854842
409	0.1809851368
410	0.1809830873
411	0.1809830873
412	0.1809830757
413	0.1809830641
414	0.1809830757
415	0.1809830641
416	0.1809830873
417	0.1809830873
418	0.1809830873
419	0.1809830641
420	0.1809830641
421	0.1809830641
422	0.1809830641
423	0.1809830525
424	0.1809830525
425	0.1809830525
426	0.1809830525
427	0.1809830641
428	0.1809830294
429	0.1809830294
430	0.1809830178
431	0.1809820104
432	0.180982022
433	0.1809820104
434	0.180209929
435	0.1792369098
436	0.1791856361
437	0.179169946
438	0.1780557272
439	0.1764597117
440	0.1763977734
441	0.1762421806
442	0.1750583348
443	0.1749196133
444	0.174918328
445	0.1748405953
446	0.1741572818
447	0.174157166
448	0.1741570618
449	0.1741568649
450	0.1741566912
451	0.1741459224
452	0.1741382105
453	0.1741381178
454	0.1741380599
455	0.1741377936
456	0.1741377473
457	0.1741367515
458	0.1741367167
459	0.1741366936
460	0.1741365083
461	0.1741360914
462	0.1741357904
463	0.1741350724
464	0.1741350377
465	0.1741345166
466	0.1741345166
467	0.1741344124
468	0.1741343198
469	0.1741340998
470	0.1741340419
471	0.1741339029
472	0.174133845
473	0.1741338103
474	0.174133764
475	0.1741336366
476	0.1741333355
477	0.1741333124
478	0.1741330692
479	0.174132745
480	0.1741327218
481	0.1741326871
482	0.1741326408
483	0.1741326176
484	0.1741325944
485	0.1741325365
486	0.1741323744
487	0.1741322471
488	0.1741322586
489	0.1741320386
490	0.1741318997
491	0.1741318302
492	0.1741318418
493	0.174131807
494	0.1741317607
495	0.1741316333
496	0.1741316449
497	0.1741316333
498	0.1741316333
499	0.1741316218
500	0.1741316218
501	0.1741316218
502	0.1741316102
503	0.1741316102
504	0.1741316102
505	0.1741316102
506	0.1741311238
507	0.1741311354
508	0.1740942781
509	0.173817553
510	0.1738160824
511	0.1738148897
512	0.173814195
513	0.1738140213
514	0.1738134423
515	0.1738114043
516	0.1738112306
517	0.1738111959
518	0.1738104548
519	0.1738101306
520	0.17380998
521	0.1738099569
522	0.1738097137
523	0.173809679
524	0.1738096674
525	0.1738095632
526	0.17380932
527	0.173809239
528	0.1738090537
529	0.17380888
530	0.1738088337
531	0.1738087642
532	0.1738086368
533	0.1738077799
534	0.1738077799
535	0.1738076873
536	0.1738070504
537	0.1738068999
538	0.1738066799
539	0.1738066683
540	0.1738065525
541	0.1738064599
542	0.1738064483
543	0.1738064599
544	0.1738064599
545	0.1738063904
546	0.1738063441
547	0.1738062862
548	0.1738062283
549	0.1738061936
550	0.1737806494
551	0.1734410595
552	0.1734410248
553	0.1734398205
554	0.1734377131
555	0.1734365088
556	0.1734355824
557	0.1733974167
558	0.1733966872
559	0.1730843553
560	0.1711095536
561	0.1700978591
562	0.1694156225
563	0.1694135034
564	0.1690283138
565	0.1687938536
566	0.1683553639
567	0.1680423025
568	0.1679541599
569	0.1673360154
570	0.1673300404
571	0.1673201748
572	0.1672518561
573	0.1672156588
574	0.1668908212
575	0.1655973066
576	0.1652188563
577	0.1651983491
578	0.1649280969
579	0.1639814093
580	0.1632723778
581	0.1631669703
582	0.1623455953
583	0.1622068506
584	0.1621739766
585	0.1620363899
586	0.1620223209
587	0.162005496
588	0.1617103943
589	0.1617098153
590	0.161709329
591	0.1617089237
592	0.1617085995
593	0.1616630923
594	0.1616630692
595	0.1616630576
596	0.1616613207
597	0.161661147
598	0.1616449821
599	0.161642203
600	0.1616418904
601	0.1616366102
602	0.1616347459
603	0.1616328006
604	0.1615155241
605	0.1615137756
606	0.1615123398
607	0.1614529142
608	0.1614427243
609	0.1614427011
610	0.1614387757
611	0.1614361587
612	0.161429929
613	0.161429709
614	0.16142803
615	0.1614241624
616	0.1614240351
617	0.1614229003
618	0.1614204339
619	0.1614203065
620	0.1614203065
621	0.1614186738
622	0.1614186391
623	0.1614185927
624	0.1613685117
625	0.1613650379
626	0.1613626989
627	0.1613626525
628	0.1613626178
629	0.1613625599
630	0.1613625483
631	0.1613625136
632	0.1613573607
633	0.161355728
634	0.161326571
635	0.1613265479
636	0.1613265363
637	0.1613265363
638	0.1613265247
639	0.16132649
640	0.1608126066
641	0.1608094802
642	0.160788093
643	0.160783357
644	0.1607700985
645	0.1603171577
646	0.1602329753
647	0.1602313542
648	0.1602265255
649	0.1599596661
650	0.1599578944
651	0.1591111836
652	0.1588048152
653	0.1587601417
654	0.1581399129
655	0.1581172636
656	0.1581168699
657	0.1567468153
658	0.1567413035
659	0.1567367875
660	0.1567222785
661	0.1567190015
662	0.1567170793
663	0.1567146129
664	0.1567132581
665	0.1567126444
666	0.1564977302
667	0.1564573065
668	0.156453161
669	0.1564465492
670	0.1563593214
671	0.156356577
672	0.1557854103
673	0.1557478003
674	0.1553885833
675	0.1553117422
676	0.1552910614
677	0.1552771082
678	0.1552466427
679	0.1552373328
680	0.155233639
681	0.1552176247
682	0.1552156677
683	0.1547668376
684	0.154766606
685	0.1547445588
686	0.1541264143
687	0.1541261132
688	0.1541258585
689	0.1541256384
690	0.1541218983
691	0.1541192698
692	0.1541138043
693	0.1541093578
694	0.1541057913
695	0.1541056871
696	0.1541027807
697	0.1541027228
698	0.1541012406
699	0.1541012059
700	0.1541011595
701	0.1541011248
702	0.1540987163
703	0.1540975931
704	0.1540975699
705	0.1540943856
706	0.1540933782
707	0.1540907149
708	0.1540902286
709	0.1540898233
710	0.1540884453
711	0.154087079
712	0.1540866621
713	0.1540862684
714	0.1540842883
715	0.1540834546
716	0.1540817293
717	0.1540812429
718	0.1540808492
719	0.1540799576
720	0.1540797376
721	0.1540795523
722	0.1540794018
723	0.154079286
724	0.154078406
725	0.1540783017
726	0.154077827
727	0.1540777807
728	0.1540777344
729	0.1540776996
730	0.1540773638
731	0.1540773407
732	0.1540772943
733	0.1540765764
734	0.1540760322
735	0.1540754995
736	0.1540744111
737	0.1540742605
738	0.1540737626
739	0.1538924056
740	0.153890715
741	0.1538893834
742	0.1538753376
743	0.1538753028
744	0.1538752565
745	0.1537352381
746	0.1537347402
747	0.1537346128
748	0.1537342075
749	0.1537300389
750	0.1535265421
751	0.1531388629
752	0.1531343932
753	0.1531343817
754	0.1530729181
755	0.1530618018
756	0.1530585132
757	0.1530486128
758	0.152960285
759	0.1528027816
760	0.1527732309
761	0.1527655885
762	0.1524694794
763	0.1524441784
764	0.1522473744
765	0.1522245977
766	0.152114431
767	0.152057634
768	0.1520392458
769	0.1520121615
770	0.151647896
771	0.1516456148
772	0.1516437621
773	0.1516422799
774	0.1516410641
775	0.1516327964
776	0.15163187
777	0.1516255245
778	0.1516248066
779	0.151624216
780	0.15161904
781	0.1514653116
782	0.1514624978
783	0.151447595
784	0.1514434728
785	0.1514397789
786	0.1514377409
787	0.1514288364
788	0.1514259994
789	0.1513973751
790	0.1513946192
791	0.1513563376
792	0.1513550291
793	0.151354948
794	0.1513539059
795	0.1513530259
796	0.1513530143
797	0.1513516248
798	0.1513509068
799	0.1513497605
800	0.1513459277
801	0.1513449782
802	0.1513449318
803	0.1513436928
804	0.1513429054
805	0.151342257
806	0.1513222941
807	0.1511134475
808	0.1509136677
809	0.1509135172
810	0.1509134129
811	0.1509133319
812	0.150913274
813	0.1509128224
814	0.1509124403
815	0.1508990081
816	0.1508987071
817	0.1508984523
818	0.1508413542
819	0.1508279799
820	0.1508153931
821	0.1508144783
822	0.1508142931
823	0.1508136099
824	0.1508109813
825	0.1508108655
826	0.1508107497
827	0.1507977808
828	0.1507976997
829	0.1507723176
830	0.1507555622
831	0.1507555506
832	0.1507555275
833	0.1507555159
834	0.1507230935
835	0.150709754
836	0.1507096614
837	0.1506603677
838	0.1506407638
839	0.1506339319
840	0.1506338972
841	0.1506332256
842	0.1506325424
843	0.1506324961
844	0.1506325076
845	0.1506324729
846	0.1506164701
847	0.1506034549
848	0.1505989273
849	0.150598522
850	0.1505953956
851	0.1505846846
852	0.1505823919
853	0.1505600783
854	0.1505600436
855	0.1505600088
856	0.1505600088
857	0.1505477694
858	0.1505474336
859	0.1505473989
860	0.1505454882
861	0.150506813
862	0.1504938787
863	0.1504925008
864	0.150491806
865	0.1504912386
866	0.1504897912
867	0.1504724336
868	0.1504719242
869	0.1504710441
870	0.1504703262
871	0.1504631238
872	0.1504629269
873	0.150462209
874	0.1504619079
875	0.1504327973
876	0.1504324036
877	0.1504318709
878	0.1504316162
879	0.1504266486
880	0.1504260928
881	0.1504259654
882	0.1504251085
883	0.1504250854
884	0.1504244601
885	0.1504170608
886	0.150416725
887	0.1504162618
888	0.1504162618
889	0.1504162503
890	0.1504150923
891	0.1504149302
892	0.1504149186
893	0.1504149071
894	0.1504139691
895	0.1504132049
896	0.1504131238
897	0.1504130891
898	0.1504131007
899	0.150412927
900	0.1504122785
901	0.1504117343
902	0.1504117343
903	0.1504112711
904	0.1504111553
905	0.1504107616
906	0.1504104027
907	0.1504102521
908	0.1504099395
909	0.1504093374
910	0.150409071
911	0.1504088742
912	0.1504087121
913	0.1504080057
914	0.1504075194
915	0.1504074036
916	0.1504073225
917	0.1504072531
918	0.1503988001
919	0.1503983601
920	0.1503982211
921	0.1503977927
922	0.1503971442
923	0.1503967737
924	0.1503937862
925	0.1503932767
926	0.1503931262
927	0.1503929872
928	0.1503823457
929	0.1503817899
930	0.1503813499
931	0.1503808404
932	0.1503807014
933	0.1503744254
934	0.1503704536
935	0.1503703263
936	0.1503702221
937	0.1503701526
938	0.1503696431
939	0.1503692262
940	0.1503655324
941	0.1503651966
942	0.1503649071
943	0.1503646639
944	0.1503643976
945	0.1503642239
946	0.150364085
947	0.1503638418
948	0.1503636797
949	0.150363506
950	0.150363147
951	0.1503629618
952	0.1503627996
953	0.1503626259
954	0.1503602869
955	0.1503602985
956	0.1503583068
957	0.150358191
958	0.1503580752
959	0.1503565004
960	0.1503552151
961	0.1503552151
962	0.1503531077
963	0.1503528413
964	0.1503528413
965	0.1503526097
966	0.1503526213
967	0.1503524824
968	0.1503519845
969	0.1503519034
970	0.1503518802
971	0.1503518802
972	0.1503501202
973	0.1503365722
974	0.1503350553
975	0.1503350322
976	0.150334708
977	0.1503346848
978	0.1503344069
979	0.1503341869
980	0.1503340132
981	0.1503265792
982	0.1503264518
983	0.1503255255
984	0.1503254676
985	0.1503253749
986	0.1503252476
987	0.1503251202
988	0.1503235106
989	0.1503222601
990	0.1503222022
991	0.1503220401
992	0.1503219243
993	0.1503188789
994	0.1503164009
995	0.1503162272
996	0.1503160882
997	0.1503150924
998	0.1503149766
999	0.1503148956
